horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,3,1,1,576,0,432421.0,20.005
40,70,2,2,2,3,574,0,219034.0,20.007
60,90,1,1,0,3,574,0,140678.0,20.015
80,110,2,2,1,4,573,0,333291.0,20.025
100,130,2,2,2,6,571,0,333291.0,20.02
120,150,9,9,2,8,569,0,757139.0,20.009
140,170,22,22,10,18,559,0,1734219.0,20.008
160,190,27,27,15,33,544,0,2281804.0,20.007
180,210,21,21,17,50,527,0,1946699.0,20.01
200,230,12,12,7,57,520,0,1168786.0,20.008
220,250,10,10,5,62,515,0,1012074.0,20.007
240,270,20,20,6,68,509,0,1941052.0,20.158
260,290,41,41,18,86,491,0,3326853.0,20.007
280,310,47,47,29,115,462,0,3807376.0,20.01
300,330,40,40,21,136,441,0,3487398.0,20.011
320,350,38,38,25,161,416,0,3320299.0,20.019
340,370,25,25,13,174,403,0,2312058.0,20.009
360,390,19,19,13,187,390,0,1810761.0,20.008
380,410,19,19,7,194,383,0,1893857.0,20.127
400,430,27,27,13,207,370,0,2468770.0,20.008
420,450,24,24,18,225,352,0,2046736.0,20.008
440,470,11,11,8,233,344,0,1256622.0,20.107
460,490,10,10,7,240,337,0,1095170.0,20.006
480,510,15,15,4,244,333,0,1279210.0,20.009
500,530,30,30,18,262,315,0,2381841.0,20.007
520,550,27,27,12,274,303,0,2281804.0,20.026
540,570,29,29,20,294,283,0,2220389.0,20.009
560,590,24,24,13,307,270,0,1994801.0,20.009
580,610,35,35,18,325,252,0,2908652.0,20.009
600,630,41,41,24,349,228,0,3378788.0,20.01
620,650,39,39,21,370,207,0,3627169.0,20.01
640,670,50,50,24,394,183,0,4374828.0,20.015
660,690,55,55,32,426,151,0,4517320.0,20.012
680,710,53,53,31,457,120,0,4879958.0,20.012
700,730,54,54,31,488,89,0,5280311.0,20.011
720,750,42,42,29,517,60,0,4329652.0,20.018
740,770,31,31,16,533,44,0,3041869.0,20.161
760,790,36,36,18,551,26,0,3392101.0,20.007
780,810,26,24,17,568,8,1,3253110.0,20.284
800,816,8,1,1,569,7,1,2075412.0,20.005
