horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,3,1,1,576,0,577839.0,20.021
40,70,2,2,2,3,574,0,364452.0,20.006
60,90,1,1,0,3,574,0,140678.0,20.003
80,110,2,2,1,4,573,0,333291.0,20.014
100,130,2,2,2,6,571,0,333291.0,20.01
120,150,9,9,2,8,569,0,912944.0,20.002
140,170,22,22,12,20,557,0,2108151.0,20.005
160,190,25,25,17,37,540,0,2904117.0,20.005
180,210,17,17,15,52,525,0,2235721.0,20.081
200,230,10,10,6,58,519,0,1375619.0,20.004
220,250,9,9,4,62,515,0,1089523.0,20.002
240,270,20,20,7,69,508,0,2470789.0,20.003
260,290,40,40,22,91,486,0,4764999.0,20.019
280,310,42,41,25,116,460,1,5417515.0,20.162
300,330,38,38,26,142,434,1,4566739.0,20.063
320,350,31,31,20,162,414,1,3852055.0,20.007
340,370,23,23,14,176,400,1,2778566.0,20.005
360,390,16,16,12,188,388,1,2001560.0,20.041
380,410,17,17,9,197,379,1,2079916.0,20.005
400,430,23,23,12,209,367,1,2601987.0,20.005
420,450,21,21,15,224,352,1,2715337.0,20.005
440,470,11,11,10,234,342,1,1640941.0,20.004
460,490,8,8,5,239,337,1,1187746.0,20.005
480,510,15,15,6,245,331,1,1788173.0,20.005
500,530,28,28,18,263,313,1,3149572.0,20.006
520,550,25,25,15,278,298,1,2654829.0,20.006
540,570,24,24,17,295,281,1,2555699.0,20.088
560,590,22,22,12,307,269,1,2305504.0,20.005
580,610,34,34,20,327,249,1,4170219.0,20.004
600,630,38,38,24,351,225,1,4722544.0,20.007
620,650,36,36,24,375,201,1,5365631.0,20.004
640,670,44,43,23,398,177,2,6501660.0,20.033
660,690,49,47,30,428,146,3,7075951.0,20.152
680,710,48,47,29,457,116,4,6799418.0,20.243
700,730,50,49,29,486,86,5,7519936.0,20.048
720,750,39,36,28,514,55,8,7003536.0,20.148
740,770,26,24,13,527,40,10,4090131.0,20.125
760,790,32,29,17,544,20,13,5754781.0,20.111
780,810,20,16,11,555,6,16,3818453.0,20.105
800,816,6,1,1,556,5,16,2194550.0,20.337
