vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event,depT_hhmm,arrT_hhmm
0,0,Movement,1,1,1,1,22,22,0,0.0,22,0.0,160.0,160.0,0,B2,empty_repositioning,Position,Pickup,06:02,06:02
0,1,Pickup,1,1,1,1,25,22,0,0.0,2,0.0,160.0,160.0,1,B2,pickup_service,Pickup,Pickup,06:05,06:02
0,2,Movement,1,10,1,10,25,40,15,47.44,0,0.0,160.0,112.56,1,B2,passenger_flight,Position,Delivery,06:05,06:20
0,3,Delivery,10,10,10,10,43,40,0,0.0,2,8.534,112.56,121.094,0,B2,delivery_service,Delivery,Delivery,06:23,06:20
0,4,Movement,10,10,10,10,46,46,0,0.0,3,12.801,133.895,133.895,0,B27,empty_repositioning,Position,Pickup,06:26,06:26
0,5,Pickup,10,10,10,10,49,46,0,0.0,2,8.534,133.895,142.429,2,B27,pickup_service,Pickup,Pickup,06:29,06:26
0,6,Movement,10,3,10,3,49,66,17,54.92,0,21.335,142.429,87.509,2,B27,passenger_flight,Position,Delivery,06:29,06:46
0,7,Delivery,3,3,3,3,69,66,0,0.0,2,8.534,87.509,96.043,0,B27,delivery_service,Delivery,Delivery,06:49,06:46
0,8,Movement,3,1,3,1,69,77,8,9.61,0,0.0,96.043,86.433,0,B54,empty_repositioning,Position,Pickup,06:49,06:57
0,9,Pickup,1,1,1,1,80,77,0,0.0,2,8.534,86.433,94.967,1,B54,pickup_service,Pickup,Pickup,07:00,06:57
0,10,Movement,1,10,1,10,80,95,15,47.44,0,0.0,94.967,47.527,1,B54,passenger_flight,Position,Delivery,07:00,07:15
0,11,Delivery,10,10,10,10,98,95,0,0.0,2,8.534,47.527,56.061,0,B54,delivery_service,Delivery,Delivery,07:18,07:15
0,12,Movement,10,10,10,10,98,98,0,0.0,0,0.0,56.061,56.061,0,B76,empty_repositioning,Position,Pickup,07:18,07:18
0,13,Pickup,10,10,10,10,101,98,0,0.0,2,8.534,56.061,64.595,1,B76,pickup_service,Pickup,Pickup,07:21,07:18
0,14,Movement,10,9,10,9,110,131,21,69.89,9,46.937,64.595,33.108,1,B76,passenger_flight,Position,Delivery,07:30,07:51
0,15,Delivery,9,9,9,9,134,131,0,0.0,2,8.534,33.108,41.642,0,B76,delivery_service,Delivery,Delivery,07:54,07:51
0,16,Movement,9,9,9,9,151,151,0,0.0,17,72.539,114.181,114.181,0,B181,empty_repositioning,Position,Pickup,08:11,08:11
0,17,Pickup,9,9,9,9,154,151,0,0.0,2,8.534,114.181,122.715,1,B181,pickup_service,Pickup,Pickup,08:14,08:11
0,18,Movement,9,6,9,6,154,176,22,74.79,0,81.073,122.715,47.925,1,B181,passenger_flight,Position,Delivery,08:14,08:36
0,19,Delivery,6,6,6,6,179,176,0,0.0,2,8.534,47.925,56.459,0,B181,delivery_service,Delivery,Delivery,08:39,08:36
0,20,Movement,6,6,6,6,191,191,0,0.0,12,51.204,107.663,107.663,0,B371,empty_repositioning,Position,Pickup,08:51,08:51
0,21,Pickup,6,6,6,6,194,191,0,0.0,2,8.534,107.663,116.197,1,B371,pickup_service,Pickup,Pickup,08:54,08:51
0,22,Movement,6,6,6,6,195,195,0,0.0,1,64.005,120.464,120.464,1,B389,passenger_flight,Position,Pickup,08:55,08:55
0,23,Pickup,6,6,6,6,198,195,0,0.0,2,8.534,120.464,128.998,2,B389,pickup_service,Pickup,Pickup,08:58,08:55
0,24,Movement,6,7,6,7,198,212,14,43.48,0,72.539,128.998,85.518,2,B371,passenger_flight,Position,Delivery,08:58,09:12
0,25,Delivery,7,7,7,7,215,212,0,0.0,2,8.534,85.518,94.052,1,B371,delivery_service,Delivery,Delivery,09:15,09:12
0,26,Movement,7,7,7,7,215,215,0,0.0,0,0.0,94.052,94.052,1,B389,passenger_flight,Position,Delivery,09:15,09:15
0,27,Delivery,7,7,7,7,218,215,0,0.0,2,8.534,94.052,102.586,0,B389,delivery_service,Delivery,Delivery,09:18,09:15
0,28,Movement,7,7,7,7,221,221,0,0.0,3,12.801,115.387,115.387,0,B451,empty_repositioning,Position,Pickup,09:21,09:21
0,29,Pickup,7,7,7,7,224,221,0,0.0,2,8.534,115.387,123.921,1,B451,pickup_service,Pickup,Pickup,09:24,09:21
0,30,Movement,7,1,7,1,224,233,9,21.03,0,21.335,123.921,102.891,1,B451,passenger_flight,Position,Delivery,09:24,09:33
0,31,Delivery,1,1,1,1,236,233,0,0.0,2,8.534,102.891,111.425,0,B451,delivery_service,Delivery,Delivery,09:36,09:33
0,32,Movement,1,1,1,1,267,267,0,0.0,31,48.575,160.0,160.0,0,B602,empty_repositioning,Position,Pickup,10:07,10:07
0,33,Pickup,1,1,1,1,270,267,0,0.0,2,0.0,160.0,160.0,1,B602,pickup_service,Pickup,Pickup,10:10,10:07
0,34,Movement,1,9,1,9,270,288,18,57.72,0,48.575,160.0,102.28,1,B602,passenger_flight,Position,Delivery,10:10,10:28
0,35,Delivery,9,9,9,9,291,288,0,0.0,2,8.534,102.28,110.814,0,B602,delivery_service,Delivery,Delivery,10:31,10:28
0,36,Movement,9,9,9,9,303,303,0,0.0,12,49.186,160.0,160.0,0,B797,empty_repositioning,Position,Pickup,10:43,10:43
0,37,Pickup,9,9,9,9,306,303,0,0.0,2,0.0,160.0,160.0,1,B797,pickup_service,Pickup,Pickup,10:46,10:43
0,38,Movement,9,6,9,6,306,328,22,74.79,0,49.186,160.0,85.21,1,B797,passenger_flight,Position,Delivery,10:46,11:08
0,39,Delivery,6,6,6,6,331,328,0,0.0,2,8.534,85.21,93.744,0,B797,delivery_service,Delivery,Delivery,11:11,11:08
0,40,Movement,6,6,6,6,331,331,0,0.0,0,0.0,93.744,93.744,0,B933,empty_repositioning,Position,Pickup,11:11,11:11
0,41,Pickup,6,6,6,6,334,331,0,0.0,2,8.534,93.744,102.278,1,B933,pickup_service,Pickup,Pickup,11:14,11:11
0,42,Movement,6,9,6,9,334,356,22,74.79,0,8.534,102.278,27.488,1,B933,passenger_flight,Position,Delivery,11:14,11:36
0,43,Delivery,9,9,9,9,359,356,0,0.0,2,8.534,27.488,36.022,0,B933,delivery_service,Delivery,Delivery,11:39,11:36
0,44,Movement,9,9,9,9,359,359,0,0.0,0,0.0,36.022,36.022,0,B1049,empty_repositioning,Position,Pickup,11:39,11:39
0,45,Pickup,9,9,9,9,362,359,0,0.0,2,8.534,36.022,44.556,1,B1049,pickup_service,Pickup,Pickup,11:42,11:39
0,46,Movement,9,10,9,10,375,396,21,69.89,13,64.005,44.556,30.137,1,B1049,passenger_flight,Position,Delivery,11:55,12:16
0,47,Delivery,10,10,10,10,399,396,0,0.0,2,8.534,30.137,38.671,0,B1049,delivery_service,Delivery,Delivery,12:19,12:16
0,48,Movement,10,10,10,10,402,402,0,0.0,3,12.801,51.472,51.472,0,B1202,empty_repositioning,Position,Pickup,12:22,12:22
0,49,Pickup,10,10,10,10,405,402,0,0.0,2,8.534,51.472,60.006,1,B1202,pickup_service,Pickup,Pickup,12:25,12:22
0,50,Movement,10,10,10,10,405,405,0,0.0,0,21.335,60.006,60.006,1,B1207,passenger_flight,Position,Pickup,12:25,12:25
0,51,Pickup,10,10,10,10,408,405,0,0.0,2,8.534,60.006,68.54,2,B1207,pickup_service,Pickup,Pickup,12:28,12:25
